SEVERITY,ID,OCCURRED_AT,TYPE,DETECTION_QUADS,SUMMARY,CONTENT,DETECTION,ASSET_IDS,SOURCE_HOST_NAME,DESTINATION_HOST_NAME,SOURCE_IP,DESTINATION_IP,OTHER_IP,SOURCE,PACKET_CAPTURE_STATE
Low,38295,2025-03-28T15:26:08Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 1663 (10.0.12.43) connected via RDP to asset 1742 (10.0.12.11) to then pivot to asset 1737 (10.0.12.29) via RDP.,Interactive Session Pivots,"1663,1737",,,10.0.12.43,10.0.12.29,,,
Low,38668,2025-03-28T15:28:19Z,Communication,Configuration,Detected 8 RDP New Comms between 2025-03-28T15:21:26.932Z and 2025-03-28T15:28:19.542Z,"Sample RDP New Comms values include:
  rdp_client_name: ;
  dst__port: ('',);
  ip_src: 10.0.12.43, 10.0.12.11, 10.0.242.127, 10.0.2.44, 10.0.1.43, 10.0.1.44, 10.0.10.29;
  dst_asset_id: 1737, 118, 154, 2896, 1919, 141, 1742;
  rdp_keyboard_layout: ;
  ip_dst: 10.0.242.127, 10.0.12.11, 10.0.10.30, 10.0.12.29, 10.0.1.43, 10.0.1.44, 10.0.2.30;
  rdp_selected_protocol: , hybrid, hybrid_ex;
  src__mac: ;
  dst__mac: ;
  protocol: ;
  src_asset_id: 118, 2896, 1801, 141, 1663, 1742, 143;
  dst__ip: ;
  src__port: ('',);
  rdp_rt_cookie: , administrator, dragon, plumber;
  src__ip: ;",RDP New Comms Pattern,"1737,1742,1801,118,1663,2896,141,143,154,1919",,,"10.0.12.11,10.0.10.29,10.0.1.43,10.0.12.43,10.0.242.127,10.0.1.44,10.0.2.44","10.0.12.29,10.0.12.11,10.0.1.43,10.0.242.127,10.0.1.44,10.0.2.30,10.0.10.30",,,
Low,38680,2025-03-28T15:27:37Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.12.30.,SSH Authentication Failure,"2896,1910",,,10.0.242.127,10.0.12.30,,585fa56b-69c7-419d-a91b-7a79ae766b2b,
Low,38683,2025-03-28T15:26:52Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.12.30.,SSH Authentication Failure,"2896,1910",,,10.0.242.127,10.0.12.30,,362fd8ae-8596-4ca6-9106-9eaefe1fb58a,
Low,38684,2025-03-28T15:27:05Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.12.30.,SSH Authentication Failure,"2896,1910",,,10.0.242.127,10.0.12.30,,9d6f511e-5579-46e0-9194-9a5da2014330,
Low,38685,2025-03-28T15:25:32Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.12.30.,SSH Authentication Failure,"2896,1910",,,10.0.242.127,10.0.12.30,,7ead7886-c6f7-4634-964c-877521069e3e,
Low,38688,2025-03-28T15:25:49Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.12.30.,SSH Authentication Failure,"2896,1910",,,10.0.242.127,10.0.12.30,,7110845c-faa8-4f99-8e22-5a173ea13468,
Low,38690,2025-03-28T15:25:04Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.12.30.,SSH Authentication Failure,"2896,1910",,,10.0.242.127,10.0.12.30,,2d2da129-1e3c-4624-b4b4-f7fc5f383297,
Low,38695,2025-03-28T15:24:52Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.12.30.,SSH Authentication Failure,"2896,1910",,,10.0.242.127,10.0.12.30,,a52918f6-a508-4677-af82-16f2093dee0a,
Low,38902,2025-03-28T15:42:42Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.12.30.,SSH Authentication Failure,"2896,1910",,,10.0.242.127,10.0.12.30,,74b8ded9-e3ae-4bb8-8328-e3417131c72c,
Low,38923,2025-03-28T15:29:56Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.12.30.,SSH Authentication Failure,"2896,1910",,,10.0.242.127,10.0.12.30,,134f56cf-f5a4-4d66-8be6-5844a08b9076,
