SEVERITY,ID,OCCURRED_AT,TYPE,DETECTION_QUADS,SUMMARY,CONTENT,DETECTION,ASSET_IDS,SOURCE_HOST_NAME,DESTINATION_HOST_NAME,SOURCE_IP,DESTINATION_IP,OTHER_IP,SOURCE,PACKET_CAPTURE_STATE
Low,27504,2025-03-28T08:37:16Z,Indicator,Indicator,TCP SYN with ECE/CWR Flags + Empty Payload + IP Fragbits Not Set (Nmap -sS window SYN Stealth Scan Possible),TCP SYN with ECE/CWR Flags + Empty Payload + IP Fragbits Not Set (Nmap -sS window SYN Stealth Scan Possible),Nmap Signatures,"1921,2885",,,10.0.9.30,10.0.9.1,,Network Traffic,
Low,27562,2025-03-28T08:40:56Z,Communication,Configuration,Detected 7 NewDestIp between 2025-03-28T08:34:33.646Z and 2025-03-28T08:40:56.444Z,"Sample NewDestIp values include:
  dst__port: ('',);
  ip_dst_asset_id: ('2888', '2883', '2885', '2887', '2950', '2881', '2914');
  midpointId: 5664f842-5d7d-453d-b40f-1e59ebb44918, 82274619-a8db-4f88-8c8b-1409f015a844, 89d86925-5850-449a-b9a1-360734689c41, a0e0b3d9-8608-4f8c-9327-d0a72a674588, 69884a2b-ad1a-483b-852e-307665413558, c1a36162-4109-4ff6-8876-83a226e3d512, 48e13dfc-7cc7-45f4-ab40-bd9050416a57;
  uuid: 35caa99b-7363-4dd4-b196-ac0a75f64e4e, 186b844a-7dd1-4d02-89a0-e8628ff129c1, 13082162-8bd7-46e7-be6c-b3c5782dc87a, 130a267e-a76e-4951-a313-9d3a675be72a, 2c34d517-7040-419c-a004-d0211a127bb4, 6715090f-06ba-4441-94ab-0ad0c596f0fb, 8f1078d7-3643-4e92-a3b5-d69bcd2358be;
  ip_dst: 10.0.1.1, 10.0.6.1, 10.0.9.1, 10.0.7.1, 10.0.11.1, 10.0.3.1, 10.0.12.1;
  src__mac: ;
  dst__mac: ;
  protocol: TLS, TCP, SMTP, FTP_CONTROL, ICMP, IMAPS, BGP;
  dst__ip: ;
  src__port: ('',);
  src__ip: ;",New IP Address as Destination,"2888,2883,2885,2887,2950,2881,2914",,,,"10.0.11.1,10.0.12.1,10.0.9.1,10.0.7.1,10.0.6.1,10.0.1.1,10.0.3.1",,"35caa99b-7363-4dd4-b196-ac0a75f64e4e, 186b844a-7dd1-4d02-89a0-e8628ff129c1, 13082162-8bd7-46e7-be6c-b3c5782dc87a, 130a267e-a76e-4951-a313-9d3a675be72a, 2c34d517-7040-419c-a004-d0211a127bb4, 6715090f-06ba-4441-94ab-0ad0c596f0fb, 8f1078d7-3643-4e92-a3b5-d69bcd2358be",
Low,27617,2025-03-28T08:35:56Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.9.30.,SSH Authentication Failure,"2896,1921",,,10.0.242.127,10.0.9.30,,edf02c9b-eb5b-43aa-a475-510f08561ca3,
Low,27625,2025-03-28T08:34:56Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.9.30.,SSH Authentication Failure,"2896,1921",,,10.0.242.127,10.0.9.30,,ac8c9c78-e545-4926-880d-94256a808dd6,
Low,27627,2025-03-28T08:34:56Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.9.30.,SSH Authentication Failure,"2896,1921",,,10.0.242.127,10.0.9.30,,6729f40a-723e-4825-ad21-563ed62ea66f,
Low,27633,2025-03-28T08:33:49Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.9.30.,SSH Authentication Failure,"2896,1921",,,10.0.242.127,10.0.9.30,,fb8a05ec-ad31-47eb-bdce-eb43308b608d,
Low,27635,2025-03-28T08:33:49Z,Communication,Configuration,SSH Authentication Failure,SSH authentication failure from 10.0.242.127 to 10.0.9.30.,SSH Authentication Failure,"2896,1921",,,10.0.242.127,10.0.9.30,,c89d60f0-6a26-43c0-9726-963c39963f38,
Low,27680,2025-03-28T08:40:34Z,Communication,Indicator,Failed HTTP Logon,"Asset 1732 (10.0.9.11) returned an HTTP response code of 401 'Unauthorized' to asset 1921 (10.0.9.30), which represents a failed logon attempt via HTTP by asset 1921. Logon attempts that result in HTTP status codes such as 401 'Unauthorized', 403 'Forbidden', or 407 'Proxy Authentication Required' can occur legitimately when users mistype credentials or attempt to access resources they are not authorized to use; however, they can also be indicative of malicious activities, such as unauthorized access attempts, brute force attacks, or the misuse of stolen credentials, where adversaries are testing access controls and trying to gain illicit entry into systems.",HTTP Auth Failure,"1921,1732",,,10.0.9.11,10.0.9.30,,2e41d27a-6b8d-4c80-b3ed-773b306bdbf4,
Low,27775,2025-03-28T08:42:03Z,Communication,Threat Behavior,Interactive Session Pivot,Asset 2896 (10.0.242.127) connected via SSH to asset 1921 (10.0.9.30) to then pivot to asset 1732 (10.0.9.11) via RDP.,Interactive Session Pivots,"2896,1732",,,10.0.242.127,10.0.9.11,,,
Low,29125,2025-03-28T08:54:52Z,Indicator,Indicator,DNS Query to Suspicious TLD .download,DNS Query to Suspicious TLD .download,Suspicious TLD Signatures,"1921,69",,,10.0.9.30,8.8.8.8,,Network Traffic,
Low,29126,2025-03-28T08:54:52Z,Indicator,Indicator,DNS Query to Suspicious TLD .download,DNS Query to Suspicious TLD .download,Suspicious TLD Signatures,"1921,69",,,10.0.9.30,8.8.8.8,,Network Traffic,
Low,29127,2025-03-28T08:54:23Z,Indicator,Threat Behavior,SSH Banner Invalid,SSH Banner Invalid,SSH Hunting Signatures,"1921,1732",,,10.0.9.30,10.0.9.11,,Network Traffic,
Medium,29129,2025-03-28T08:54:45Z,Indicator,Indicator,Python PSRP Client User-Agent,Python PSRP Client User-Agent,Python User Agent Signatures,"1921,1732",,,10.0.9.30,10.0.9.11,,Network Traffic,
Medium,29130,2025-03-28T08:54:45Z,Indicator,Indicator,WinRM wsman Rapid Access - Possible Lateral Movement,WinRM wsman Rapid Access - Possible Lateral Movement,WinRM Signatures,"1921,1732",,,10.0.9.30,10.0.9.11,,Network Traffic,
Medium,29131,2025-03-28T08:54:45Z,Indicator,Indicator,WinRM wsman Access,WinRM wsman Access,WinRM Signatures,"1921,1732",,,10.0.9.30,10.0.9.11,,Network Traffic,
Low,29132,2025-03-28T08:54:52Z,Indicator,Indicator,HTTP Request to Suspicious TLD .download,HTTP Request to Suspicious TLD .download,Suspicious TLD Signatures,"1921,2642",,,10.0.9.30,104.17.253.239,,Network Traffic,
Low,29133,2025-03-28T08:54:52Z,Indicator,Indicator,HTTP Request to Suspicious TLD .download,HTTP Request to Suspicious TLD .download,Suspicious TLD Signatures,"1921,2642",,,10.0.9.30,104.17.253.239,,Network Traffic,
Medium,29134,2025-03-28T08:54:45Z,Indicator,Indicator,WinRM User Agent,WinRM User Agent,WinRM Signatures,"1921,1732",,,10.0.9.30,10.0.9.11,,Network Traffic,
Medium,29358,2025-03-28T08:54:23Z,Communication,Threat Behavior,Multiple Suricata Alerts,"Asset 1921 involved in 16 unique Suricata alerts: ['9006773', '9006264', '20240042', '20240137', '9003999', '20240111', '20240041', '20240006', '9005422', '9006744', '9004105', '9003897', '2013504', '20240005', '9908342', '20240024']; ['SSH Banner Invalid', 'HTTP POST Empty x15', 'ET POLICY GNU/Linux APT User-Agent Outbound likely related to package management', ""401 'Unauthorized'"", 'TCP SYN with ECE/CWR Flags + Empty Payload + IP Fragbits Not Set (Nmap -sS window SYN Stealth Scan Possible)', 'HTTP POST to IP', 'HTTP Request to Suspicious TLD .download', 'HTTP GET to IP', 'WinRM wsman Access', 'DNS Query to Suspicious TLD .download', 'Python User-Agent', 'WinRM User Agent', 'Python PSRP Client User-Agent', 'WinRM wsman Rapid Access - Possible Lateral Movement']. IPs: 10.0.9.11 10.0.9.30.",Multiple Suricata Alerts,"1921,1732",,,10.0.9.30,10.0.9.11,,,
