"timestamp","Host","severity_name","severity","description","cmdline","files_written","entities"
"2025-03-28T14:09:24.316Z",,"High","77","Techniques: Remote System Discovery",,"","@{agent_ids=248e3f8420cc42a886151426498be2c0; file_name=cmd.exe net1.exe; image_file_name=\Device\HarddiskVolume1\Windows\System32\cmd.exe \Device\HarddiskVolume1\Windows\System32\net1.exe; process=1284 3080 3356 5852; sha256=0afb09abb7ffb377637c4532655f3b45097efd0afb04f343d875dd4133ea9296 b27dd8e9d97e8f88b25b71264b3881c523d2c2ea5d37e89ef672be0cdae5debb; username=backup@PLUMETECH-OT.LOCAL}"
"2025-03-28T14:05:34.048Z","10.0.7.44","High","70","The LSASS process was accessed from the mimikatz hack tool.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:05:34.048Z","10.0.7.44","Critical","90","A process launched that shares characteristics with mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate the process tree.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:05:19.381Z","10.0.7.44","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:05:19.381Z","10.0.7.44","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:05:19.381Z","10.0.7.44","Medium","50","A suspicious process related to a likely malicious file was launched. Review any binaries involved as they might be related to malware.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:04:55.068Z","10.0.7.44","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:04:55.068Z","10.0.7.44","Medium","50","A suspicious process related to a likely malicious file was launched. Review any binaries involved as they might be related to malware.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:04:55.067Z","10.0.7.44","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:02:55.966Z","10.0.7.44","Medium","50","A suspicious process related to a likely malicious file was launched. Review any binaries involved as they might be related to malware.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:02:55.964Z","10.0.7.44","High","70","This file meets the machine learning-based on-sensor AV protection's high confidence threshold for malicious files.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:02:55.964Z","10.0.7.44","High","70","A process appears to be launching mimikatz, a password dumping utility. mimikatz's primary purpose is to steal passwords. If credentials were dumped, change your passwords and investigate further.","""C:\Users\Bob\Desktop\mimikatz_trunk\x64\mimikatz.exe"" ","",
"2025-03-28T14:02:48.117Z","10.0.7.44","High","70","A file written to the file-system meets the cloud-based machine learning model high confidence threshold for malicious files. Detection is based on a high degree of entropy, packing, anti-malware evasion, or other similarity to known malware.","C:\Windows\Explorer.EXE","@{filename=database.kdbx.lnk; filepath=\Device\HarddiskVolume1\Users\Bob\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743168373},@{filename=KeePass.exe.config; filepath=\Device\HarddiskVolume1\Users\Bob\Desktop\KeeThief-master\KeeThief-master\KeePass-2.34-Source-Patched\Ext; timestamp=1743172242},@{filename=Out-CompressedDll.ps1; filepath=\Device\HarddiskVolume1\Users\Bob\Desktop\KeeThief-master\KeeThief-master\PowerShell; timestamp=1743172305},@{filename=s.lnk; filepath=\Device\HarddiskVolume1\Users\Bob\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743168620},@{filename=Get-FunctionHash.ps1; filepath=\Device\HarddiskVolume1\Users\Bob\Desktop\KeeThief-master\KeeThief-master\DecryptionShellcode\DecryptionShellcode; timestamp=1743172233},@{filename=build.cmd; filepath=\Device\HarddiskVolume1\Users\Bob\Desktop\KeeThief-master\KeeThief-master\KeeTheft\ClrMD; timestamp=1743172295},@{filename=keepass.lnk; filepath=\Device\HarddiskVolume1\Users\Bob\AppData\Roaming\Microsoft\Windows\Recent; timestamp=1743166837},@{filename=Microsoft.Diagnostics.Runtime.v3.5.dll; filepath=\Device\HarddiskVolume1\Users\Bob\Desktop\KeeThief-master\KeeThief-master\KeeTheft\KeeTheft; timestamp=1743172304},@{filename=KeePassConfig.ps1; filepath=\Device\HarddiskVolume1\Users\Bob\Desktop\KeeThief-master\KeeThief-master\PowerShell; timestamp=1743172305},@{filename=mimilove.exe; filepath=\Device\HarddiskVolume1\Users\Bob\Desktop\mimikatz_trunk\Win32; timestamp=1743170567}",
